open,close,high,low,volume,median_prior,stdv_prior,deep_median,deep_stdv,growth,difference,buy,sell
50.087,50.501,50.55,50.056,8114.197893,50.09083,0.10609,51.43517,1.20656,0.414,0.433,0,0
50.501,50,50.501,49.999,9287.327482,50.16333,0.17716,51.31767,1.17983,-0.501,-0.501,0,0
50.001,50.306,50.39,49.971,6621.037819,50.2015,0.23379,51.19752,1.14098,0.305,0.306,0,0
50.276,50.55,50.926,50.235,11319.56325,50.23267,0.23597,51.08398,1.10835,0.274,0.244,0,0
50.55,50.329,50.667,50.21,3487.811696,50.27233,0.23593,50.99117,1.06992,-0.221,-0.221,0,0
50.331,50.675,50.68,50.205,5989.439271,50.33533,0.20414,50.90043,1.02219,0.344,0.346,0,0
50.665,50.366,50.68,50.102,7027.931942,50.45183,0.16105,50.81887,0.97253,-0.299,-0.309,0,0
50.366,50.016,50.401,49.8,19816.68012,50.486,0.16428,50.75163,0.93676,-0.35,-0.35,0,0
50.059,49.899,50.55,49.69,10758.17574,50.40317,0.24508,50.67659,0.9088,-0.16,-0.117,0,0
49.898,50.1,50.317,49.898,8844.378414,50.2285,0.28664,50.59243,0.87845,0.202,0.201,0,0
50.1,50.252,50.528,49.921,4815.02727,50.05633,0.17278,50.50726,0.83493,0.152,0.152,0,0
50.262,49.66,50.5,49.651,6604.275644,50.05133,0.13548,50.43441,0.78517,-0.602,-0.592,0,0
49.661,50.473,50.51,49.66,6885.90142,50.04533,0.23057,50.35174,0.72996,0.812,0.813,0,0
50.5,51.45,51.789,50.5,16962.56374,50.068,0.33724,50.2742,0.66165,0.95,0.977,0,0
51.45,50.83,51.625,50.421,15718.26895,50.33433,0.66404,50.23757,0.60197,-0.62,-0.62,0,0
50.824,50.851,51.027,50.468,15010.55259,50.72733,0.67948,50.2228,0.57428,0.027,0.021,0,0
50.875,51.165,51.389,50.729,6374.078677,50.98417,0.38356,50.22052,0.56862,0.29,0.314,0,0
51.164,50.685,51.509,50.58,11803.57309,50.99917,0.2559,50.23935,0.5885,-0.479,-0.48,0,0
50.692,50.597,50.873,50.5,8818.231944,50.92733,0.19517,50.30367,0.52974,-0.095,-0.088,0,0
50.598,50.889,50.99,50.574,6504.512198,50.863,0.25045,50.37376,0.4314,0.291,0.292,0,0
50.846,51.065,51.226,50.733,5929.791608,50.77083,0.2201,50.41302,0.42255,0.219,0.176,0,0
51.058,51.095,51.3,51.043,7068.297547,50.78117,0.18537,50.45124,0.42993,0.037,0.03,0,0
51.072,50.647,51.175,50.47,10530.21082,50.92517,0.19008,50.49213,0.44249,-0.425,-0.448,0,0
50.648,50.698,50.793,50.146,13417.63191,50.96383,0.18015,50.52689,0.44075,0.05,0.051,0,0
50.693,50.64,50.901,50.445,9085.948967,50.86967,0.226,50.54337,0.43663,-0.053,-0.058,0,0
50.65,50.593,50.865,50.593,4966.34475,50.733,0.16794,50.56146,0.42944,-0.057,-0.047,0,0
50.593,50.506,50.735,50.455,6518.285017,50.65367,0.03854,50.5818,0.41924,-0.087,-0.087,0,0
50.506,50.448,50.613,50.186,7434.09257,50.6125,0.06441,50.58774,0.41684,-0.058,-0.058,0,0
50.406,50.391,50.522,50.191,9379.708269,50.54933,0.07479,50.58937,0.41571,-0.015,-0.057,0,0
50.39,50.387,50.67,50.364,6942.35913,50.475,0.07536,50.58483,0.41565,-0.003,-0.004,0,0
50.484,50.45,50.55,50.319,6595.947809,50.42133,0.04732,50.5793,0.41622,-0.034,0.063,0,0
50.45,50.448,50.6,50.447,5456.862905,50.418,0.03999,50.5913,0.40695,-0.002,-0.002,0,0
50.453,50.46,50.555,50.36,5316.273433,50.43483,0.03834,50.61174,0.38618,0.007,0.012,0,0
50.461,50.392,50.461,50.321,7453.802871,50.4575,0.01365,50.63163,0.36422,-0.069,-0.068,0,0
50.421,50.469,50.545,50.321,4864.667961,50.444,0.02601,50.64252,0.35352,0.048,0.077,0,0
50.469,50.396,50.491,50.332,3406.304529,50.44267,0.02991,50.66357,0.31877,-0.073,-0.073,0,0
50.39,50.299,50.566,50.221,5187.530229,50.43467,0.0362,50.67946,0.28398,-0.091,-0.097,0,0
50.287,50.424,50.448,50.265,3076.453583,50.40733,0.06318,50.65204,0.26654,0.137,0.125,0,0
50.408,50.281,50.497,50.28,4498.614736,50.3775,0.07125,50.61793,0.24314,-0.127,-0.143,0,0
50.281,51.083,51.163,50.281,13110.1038,50.34817,0.06596,50.5965,0.24495,0.802,0.802,0,0
51.097,50.692,51.113,50.571,10757.66337,50.46067,0.31181,50.5818,0.24155,-0.405,-0.391,0,0
50.668,50.613,50.801,50.53,7758.217605,50.64033,0.37931,50.5805,0.23821,-0.055,-0.079,0,0
50.613,51,51,50.52,7178.958857,50.739,0.30964,50.58033,0.23802,0.387,0.387,0,0
50.928,50.8,51.139,50.753,1231.160209,50.7805,0.21211,50.58307,0.24179,-0.128,-0.2,0,0
50.8,50.75,50.892,50.681,1991.557482,50.77033,0.16641,50.57909,0.23545,-0.05,-0.05,0,0
50.824,50.717,50.839,50.647,4836.048579,50.81517,0.13599,50.56598,0.21444,-0.107,-0.033,0,0
50.719,50.755,50.823,50.701,2363.657468,50.80317,0.07251,50.56211,0.20523,0.036,0.038,0,0
50.755,50.804,50.89,50.717,5382.740866,50.76083,0.04324,50.56489,0.20715,0.049,0.049,0,0
50.788,51.002,51.11,50.67,7923.844524,50.76233,0.04377,50.5698,0.21088,0.214,0.198,0,0
51.068,51.034,51.104,50.912,1673.505491,50.80383,0.10148,50.5817,0.22221,-0.034,0.032,0,0
51.008,50.991,51.258,50.961,4347.150314,50.9085,0.14067,50.6035,0.242,-0.017,-0.043,0,0
50.99,50.989,51,50.85,1871.749287,50.98183,0.09889,50.62622,0.2535,-0.001,-0.002,0,0
50.985,50.999,51.123,50.884,3153.828934,51.01333,0.03187,50.65191,0.25912,0.014,0.01,0,0
50.995,51.067,51.197,50.94,9123.342298,50.99367,0.00838,50.67815,0.26172,0.072,0.068,0,0
51.057,50.999,51.057,50.776,7449.628679,51.00417,0.03117,50.70267,0.26736,-0.058,-0.068,0,0
50.999,51.5,51.5,50.852,9463.884987,51.017,0.03537,50.72785,0.26965,0.501,0.501,0,0
51.499,51.596,52.03,51.306,30475.07774,51.10283,0.19714,50.76233,0.28829,0.097,0.096,0,0
51.595,52.081,52.597,51.59,26427.95175,51.275,0.28415,50.81107,0.32112,0.486,0.485,0,0
52.093,51.952,52.207,51.857,13109.5346,51.545,0.34486,50.87163,0.378,-0.141,-0.129,0,0
51.95,52.88,52.88,51.851,25145.90642,51.80267,0.26911,50.94076,0.43412,0.93,0.928,0,0
52.88,53.896,54.178,52.82,44488.49126,52.09183,0.42611,51.03078,0.52008,1.016,1.016,0,0
53.896,53.357,54,53.211,29714.26236,52.6085,0.76622,51.16263,0.70047,-0.539,-0.539,0,0
53.35,53.656,53.789,53.317,11200.97713,53.14317,0.74046,51.30533,0.84437,0.306,0.299,1,0
53.688,54.999,55,53.68,32965.34574,53.50583,0.39118,51.42798,0.94279,1.311,1.343,0,0
55,57.238,59.92,54.707,166154.8059,53.82433,0.61242,51.57793,1.11727,2.238,2.239,0,1
57.245,55.609,58.03,55.574,63352.42672,54.65517,1.45226,51.81613,1.45717,-1.636,-1.629,0,0
55.605,56.501,57.498,55.112,55885.41087,55.62983,1.39719,52.0605,1.72915,0.896,0.892,0,0
56.5,56.843,56.85,55.926,29528.65616,56.19967,0.93844,52.28611,1.89513,0.343,0.342,0,0
56.841,56.563,57.432,56.554,25905.23114,56.38383,0.6613,52.54248,2.06854,-0.278,-0.28,0,0
56.601,56.204,57.106,55.587,27396.11568,56.4755,0.45504,52.80037,2.20023,-0.397,-0.359,0,0
56.25,56.634,56.996,56.2,14234.66964,56.592,0.23872,53.0467,2.27336,0.384,0.43,0,0
56.634,60.5,60.557,56.621,70388.32032,56.5155,0.24375,53.29289,2.32201,3.866,3.866,0,1
60.5,57.967,60.73,57.55,94397.89246,57.13717,1.65894,53.62646,2.53462,-2.533,-2.533,0,1
57.951,60.208,60.25,57.601,30154.83612,58.08083,1.96246,53.98222,2.73289,2.257,2.241,0,1
60.208,58.083,60.84,57.498,68161.61964,58.96,1.65621,54.33352,2.8563,-2.125,-2.125,0,1
58.084,57.615,58.61,57.02,39327.17476,59.15283,1.26781,54.68813,2.93466,-0.469,-0.468,0,1
57.619,57.319,58.346,56.62,18867.17164,58.6915,1.1871,54.98628,2.89151,-0.3,-0.296,0,0
57.3,56.4,57.3,54.599,55210.96096,58.15467,1.04908,55.2662,2.80362,-0.9,-0.919,0,0
56.475,56.369,56.656,55.881,28042.73178,57.3895,0.56177,55.51933,2.66776,-0.106,-0.031,0,0
56.356,56.8,57.165,56.032,21155.26137,56.91367,0.55928,55.74422,2.50769,0.444,0.431,0,0
56.865,57.677,58.999,56.6,34750.45702,56.61667,0.37332,55.96293,2.34303,0.812,0.877,0,0
57.681,58.258,58.9,57.2,21118.98928,56.757,0.50016,56.19915,2.18112,0.577,0.581,0,0
58.27,57.141,58.322,56.811,20917.05367,57.27283,0.71148,56.45772,2.01405,-1.129,-1.117,1,0
57.141,58.39,58.55,57,17365.86177,57.64867,0.57115,56.68774,1.83022,1.249,1.249,0,0
58.393,59.696,59.83,57.451,48118.30526,57.8135,0.57626,56.87807,1.69889,1.303,1.306,0,1
59.696,59.721,60.299,58.907,44936.95501,58.17183,0.95441,57.11363,1.60743,0.025,0.025,0,1
59.723,59.345,60.099,59.065,29212.46534,58.8395,1.05172,57.38343,1.49273,-0.378,-0.376,0,1
59.34,59.39,60.04,58.9,32992.66152,59.429,0.52813,57.60911,1.39768,0.05,0.045,0,1
59.243,58.696,59.343,58.53,12734.13645,59.53583,0.19545,57.75024,1.38415,-0.547,-0.694,0,0
58.65,58.246,58.999,58.2,15225.0603,59.2895,0.33408,57.86078,1.36573,-0.404,-0.45,0,0
58.246,58.129,58.566,57.74,12642.61881,58.9275,0.46447,57.96491,1.31038,-0.117,-0.117,0,0
58.13,57.901,58.389,57.356,13721.44109,58.535,0.41768,58.03083,1.28038,-0.229,-0.228,0,0
57.891,58.425,58.5,57.81,6839.895834,58.217,0.24671,58.08793,1.24791,0.534,0.524,0,0
58.405,58.324,58.496,58.1,3900.987988,58.12033,0.20469,58.16426,1.19445,-0.081,-0.101,0,0
58.35,58.92,59,58,5483.540394,58.17933,0.243,58.24785,1.13488,0.57,0.596,0,0
58.917,59.306,59.43,58.727,14647.23216,58.38583,0.32778,58.2508,1.0619,0.389,0.386,0,0
59.306,59.453,59.559,59.191,16063.40137,58.70367,0.40337,58.2455,1.02371,0.147,0.147,0,0
59.455,59.058,59.52,58.832,6398.559349,59.042,0.4044,58.25854,1.00881,-0.397,-0.395,0,0
59.058,59.174,59.559,58.481,9783.445411,59.24917,0.21783,58.26337,0.98922,0.116,0.116,0,0
59.191,59.359,59.623,59.124,4757.590433,59.25067,0.18214,58.31843,0.99893,0.168,0.185,0,0
59.444,59.284,59.642,59.181,5736.960309,59.21583,0.16117,58.39696,0.99973,-0.16,-0.075,0,0
59.215,58.521,59.285,58.339,21014.4016,59.25167,0.13912,58.50626,0.9559,-0.694,-0.763,0,0
58.512,58.589,58.65,58.18,14689.44625,59.169,0.33089,58.61261,0.84861,0.077,0.068,0,0
58.633,58.72,58.898,58.558,4778.75375,58.9275,0.43104,58.69837,0.72574,0.087,0.131,0,0
58.721,59.817,59.988,58.579,17579.87595,58.69833,0.2645,58.75948,0.652,1.096,1.097,0,0
59.8,59.623,60.238,59.55,26407.30214,58.832,0.48911,58.81598,0.64443,-0.177,-0.194,0,0
59.621,59.555,59.95,59.1,9045.575224,59.219,0.58289,58.9032,0.61199,-0.066,-0.068,0,0
59.59,60.609,61.735,59.557,68075.22669,59.52283,0.40669,58.98243,0.56049,1.019,1.054,0,0
60.609,60.622,61.276,60.202,38167.95303,59.79967,0.40546,59.0283,0.59996,0.013,0.013,0,0
60.485,60.976,61.199,60.323,18835.7759,60.101,0.56164,59.06774,0.67064,0.491,0.354,1,0
60.972,63.9,64.398,60.831,68386.07145,60.48183,0.46724,59.11976,0.7492,2.928,2.924,0,0
63.902,65.768,66.5,63.311,94115.14922,61.26067,1.30879,59.25328,1.06038,1.866,1.868,0,1
65.57,65.12,66.347,64.582,50988.88392,62.66717,2.15199,59.5083,1.57303,-0.45,-0.648,0,1
65.2,64.859,66.02,64.6,28200.74715,64.20533,1.77654,59.80817,1.96139,-0.341,-0.261,0,0
64.845,64.268,65.553,64.101,25258.09259,65.06983,0.65808,60.10565,2.20287,-0.577,-0.591,0,0
64.231,63.676,64.903,63.539,24649.38148,64.977,0.43723,60.39004,2.33653,-0.555,-0.592,0,0
63.676,65,65.614,63.367,38011.37857,64.51317,0.55534,60.64202,2.39534,1.324,1.324,0,0
64.943,65.056,65.058,64.101,23189.70844,64.28267,0.56031,60.90174,2.46266,0.113,0.056,0,0
65.048,65.049,65.39,64.796,13298.45146,64.43033,0.65675,61.17846,2.54968,0.001,-0.007,0,0
65.105,63.939,65.177,63.61,23874.07715,64.79533,0.55004,61.43659,2.62809,-1.166,-1.11,0,0
63.91,64.07,64.99,63.91,15576.56852,64.85667,0.45267,61.66017,2.66565,0.16,0.131,1,0
64.07,66.074,66.484,64.07,20497.15353,64.52017,0.60216,61.86598,2.65431,2.004,2.004,1,0
66.028,67.851,68.275,66.028,31949.53791,64.528,0.87993,62.12493,2.67245,1.823,1.777,0,0
67.85,67.603,68.882,67.387,29119.34429,65.33383,1.58668,62.45817,2.78107,-0.247,-0.248,0,1
67.6,67.469,68.525,67.293,23713.18911,66.57933,1.49236,62.82176,2.8996,-0.131,-0.134,0,1
67.353,68.009,68.134,67.353,9513.022387,67.40017,0.68909,63.19857,2.92399,0.656,0.54,0,1
68.011,69.101,69.208,67.691,14570.48179,67.64733,0.2427,63.59554,2.8855,1.09,1.092,0,1
69.146,69.125,70.364,68.608,55053.96756,67.92383,0.63846,64.02509,2.85811,-0.021,0.024,0,1
69.068,66.001,69.095,64.81,100588.1214,68.4575,0.76865,64.45407,2.85004,-3.067,-3.124,0,1
66.051,63.25,66.071,63,91113.50253,68.40867,1.25903,64.7942,2.74422,-2.801,-2.751,0,0
63.271,64.99,64.99,61.76,70440.40384,67.10683,2.42034,65.0143,2.52282,1.719,1.74,0,1
64.99,62.521,65.95,62.5,75557.1032,65.4385,2.17042,65.18957,2.30557,-2.469,-2.469,0,0
62.5,63.511,64.75,62.201,34847.12579,64.17883,1.36061,65.32609,2.12741,1.011,0.99,0,0
63.531,64.889,64.9,63.055,26377.55344,63.6305,1.12686,65.425,1.95582,1.358,1.378,0,1
64.9,64.847,65,63.714,22031.68675,63.657,1.09188,65.50213,1.84741,-0.053,-0.042,0,1
64.846,64,65.461,63.891,20198.50591,64.02967,1.00215,65.5038,1.83632,-0.846,-0.847,0,1
64.08,62.757,64.338,62,47495.07894,64.50217,0.58998,65.46372,1.85119,-1.323,-1.243,0,0
62.737,62.622,63.228,62.375,13297.27028,64.23833,0.83111,65.39367,1.90199,-0.115,-0.135,0,0
62.645,62.429,63.219,62.13,10424.45136,63.507,0.92768,65.31207,1.97572,-0.216,-0.193,0,0
62.431,64.008,64.071,62.383,15084.8511,62.87833,0.60013,65.25048,2.03886,1.577,1.579,0,0
63.896,63.456,64,62.766,9037.17095,62.812,0.59865,65.20185,2.07581,-0.44,-0.552,1,0
63.454,64.761,64.98,63.175,11231.6655,63.14417,0.73184,65.1443,2.09983,1.307,1.305,0,0
64.751,66.634,66.98,64.392,58369.94276,63.66767,0.77242,65.10339,2.11516,1.883,1.873,0,1
66.719,65.86,67.087,64.972,27348.55663,64.492,1.20279,65.15428,2.12037,-0.859,-0.774,0,1
65.861,65.992,66.499,65.568,10339.65592,65.36317,1.27141,65.25426,2.11912,0.131,0.132,0,1
65.992,64.969,66.144,64.661,16914.1159,65.9695,0.70885,65.29141,2.11269,-1.023,-1.023,0,1
64.898,64.294,65.39,64.292,17020.71908,65.89883,0.55813,65.22798,2.07724,-0.604,-0.675,0,0
64.292,63.789,64.788,63.7,14009.00765,65.33433,0.71394,65.09187,2.00989,-0.503,-0.505,0,0
63.836,63.999,64.78,63.836,7086.966363,64.70567,0.76705,64.93996,1.95003,0.163,0.21,0,0
63.999,64.362,65.12,63.5,20809.38317,64.18467,0.41107,64.77633,1.86636,0.363,0.363,0,1
64.364,63.53,64.488,63.459,17620.16452,64.04617,0.23449,64.58609,1.67792,-0.834,-0.832,0,0
63.598,63.4,63.687,62,47720.07808,64.015,0.31937,64.3605,1.36726,-0.198,-0.13,0,0
63.4,63.02,63.64,62.489,18880.06266,63.8755,0.42733,64.18504,1.14852,-0.38,-0.38,0,0
63.008,64.221,64.3,62.663,10906.50533,63.552,0.44524,64.12241,1.12345,1.213,1.201,0,0
64.22,64.556,64.85,63.56,17971.23194,63.44117,0.44747,64.09998,1.12099,0.336,0.335,0,0
64.571,65.04,65.625,64.57,20109.59779,63.7375,0.67785,64.12748,1.08985,0.469,0.484,0,0
65.027,64.316,65.281,64.271,11595.42523,64.26933,0.68744,64.20574,1.06634,-0.711,-0.724,0,0
64.3,63.797,64.487,63.464,18329.05857,64.62167,0.34668,64.2258,1.06369,-0.503,-0.519,0,0
63.798,64.5,64.5,63.798,8863.651059,64.5085,0.47791,64.18993,1.05625,0.702,0.703,0,0
64.5,64.466,64.61,63.682,9303.860168,64.28967,0.46328,64.17802,1.05389,-0.034,-0.034,0,0
64.475,64.275,64.666,63.892,13369.82553,64.22683,0.34072,64.2243,1.03323,-0.2,-0.191,0,0
64.276,65,65.059,63.84,20273.30215,64.33567,0.27683,64.29802,0.97839,0.724,0.725,0,0
65,64.59,65.07,64.451,9183.318357,64.49867,0.26555,64.38937,0.90627,-0.41,-0.41,0,0
64.606,64.764,64.906,64,8810.081756,64.60267,0.33054,64.45787,0.85864,0.158,0.174,0,0
64.727,64.715,65,64.65,11515.36415,64.706,0.27734,64.50174,0.84175,-0.012,-0.049,0,1
64.715,64.458,64.715,64.261,3935.075845,64.73367,0.14777,64.52841,0.82708,-0.257,-0.257,0,1
64.451,63.893,64.451,63.83,8530.628853,64.66417,0.11399,64.48033,0.76352,-0.558,-0.565,0,1
63.936,64.782,65.652,63.893,20431.60731,64.49317,0.32134,64.38826,0.65445,0.846,0.889,0,1
64.803,64.384,65,64.1,8101.552635,64.3725,0.37919,64.32011,0.57114,-0.419,-0.398,0,1
64.382,62.576,64.39,62.448,27747.87931,64.37483,0.3949,64.28154,0.50841,-1.806,-1.808,0,0
62.46,62.729,63.039,62.268,16645.85207,64.14383,0.83156,64.23298,0.559,0.269,0.153,0,0
62.741,62.15,62.836,61.153,28655.53475,63.55567,1.0741,64.17011,0.65123,-0.591,-0.579,0,0
62.185,62.51,62.727,62.151,5923.071964,62.83967,0.78614,64.10611,0.74354,0.325,0.36,0,0
62.51,61.734,62.595,61.607,10517.80351,62.4625,0.25515,64.02641,0.82661,-0.776,-0.776,0,0
61.744,62.034,62.419,61.394,9085.721493,62.305,0.35738,63.94707,0.91472,0.29,0.3,0,1
61.901,61.84,62.486,61.76,7812.227178,62.1195,0.34819,63.87707,1.00575,-0.061,-0.194,0,1
61.96,62.864,62.922,61.85,5697.400612,61.9605,0.29106,63.81883,1.07967,0.904,1.024,0,1
62.864,62.35,62.87,62.119,8897.666628,62.05717,0.40757,63.76654,1.11433,-0.514,-0.514,0,1
62.37,61.55,62.42,61.5,12791.03136,62.2965,0.47435,63.68911,1.13131,-0.82,-0.8,0,1
61.51,60.29,61.586,59.631,50762.67759,62.32633,0.51333,63.56539,1.16049,-1.22,-1.26,0,0
60.219,60.285,60.733,59.28,25947.61625,61.82233,0.91468,63.40141,1.26156,0.066,-0.005,0,0
60.283,61.178,61.794,60.246,15945.8527,61.03733,0.90071,63.23635,1.40824,0.895,0.893,0,1
61.178,60.722,61.231,60.318,10328.0579,60.6275,0.56544,63.08772,1.48528,-0.456,-0.456,0,0
60.746,60.608,61.08,60.608,8375.753406,60.64417,0.45083,62.93411,1.51684,-0.138,-0.114,0,0
60.61,59.68,60.644,59.68,7222.698791,60.78583,0.34575,62.77333,1.55187,-0.93,-0.928,0,0
59.682,60.075,60.833,59.184,17307.55644,60.59067,0.49322,62.57798,1.5892,0.393,0.395,0,0
60.075,60.325,60.919,59.88,8482.593518,60.2335,0.48586,62.36422,1.60752,0.25,0.25,0,1
60.316,60.358,60.853,60.268,4104.317229,60.0745,0.3631,62.16922,1.58571,0.042,0.033,0,1
60.355,59.6,60.5,59.384,11249.25869,60.1385,0.25726,61.97861,1.52877,-0.755,-0.758,0,1
59.6,59.72,60.308,59.55,5532.893178,60.1715,0.29961,61.77822,1.4756,0.12,0.12,0,1
59.65,59.104,59.747,58,18675.80438,59.9915,0.38782,61.58204,1.44205,-0.546,-0.616,0,1
59.104,59.187,59.883,58.453,14360.15517,59.6715,0.40057,61.36543,1.3785,0.083,0.083,0,1
59.202,58.4,59.397,58.1,11327.2198,59.39417,0.29165,61.12857,1.2637,-0.802,-0.787,0,1
58.4,57.583,58.45,57.58,10089.55531,59.10783,0.40253,60.92517,1.23321,-0.817,-0.817,0,1
57.58,57,57.79,56.74,21712.04222,58.646,0.64227,60.72504,1.32103,-0.58,-0.583,0,1
57.002,57.163,57.345,56.5,15315.36906,58.0275,0.78874,60.50089,1.44447,0.161,0.163,0,1
57.215,58.239,58.903,57.215,20477.374,57.45467,0.53339,60.27198,1.54914,1.024,1.076,0,1
58.239,57.718,58.54,57.613,16114.98231,57.3665,0.47716,60.08089,1.58216,-0.521,-0.521,0,1
57.719,55.664,57.719,55.6,31877.0156,57.596,0.55268,59.91087,1.58962,-2.055,-2.054,0,0
55.647,54.998,56.789,54.92,28072.04542,57.46567,0.96258,59.6857,1.67688,-0.649,-0.666,0,0
54.998,56.161,56.202,54.218,36312.30159,56.66417,1.37945,59.37746,1.79615,1.163,1.163,0,1
56.159,56.145,57.07,55.503,19335.88901,55.8645,1.01156,59.07191,1.82218,-0.014,-0.016,0,1
56.145,55.954,56.17,55.1,10446.82759,55.68467,0.56714,58.81939,1.80442,-0.191,-0.191,0,1
56,55.91,56.251,54.84,24490.00278,55.927,0.46204,58.6085,1.82836,-0.09,-0.044,0,1
55.909,55.715,56.215,55.43,11590.17457,56.05217,0.11065,58.42167,1.87087,-0.194,-0.195,0,1
55.702,54.244,55.702,54.244,16501.93524,55.93883,0.14021,58.20783,1.87369,-1.458,-1.471,0,0
54.234,54.527,55.087,52.87,55285.50601,55.58,0.66506,57.94796,1.89574,0.293,0.283,1,0
54.638,56.297,56.826,54.325,44983.80044,55.05517,0.79926,57.6742,1.93716,1.659,1.77,0,0
56.297,57.592,58.879,56.297,72607.31933,54.94033,0.85635,57.47083,1.91739,1.295,1.295,0,0
57.599,56.788,58.776,56.6,37441.06287,55.5975,1.33284,57.34326,1.85239,-0.811,-0.804,0,0
56.8,57.846,58.68,56.741,19459.73809,56.53517,1.09775,57.21254,1.74894,1.046,1.058,0,0
57.846,57.638,58.026,57.26,7564.503663,57.15367,0.61032,57.0815,1.61865,-0.208,-0.208,1,0
57.638,59.648,59.648,57.6,16385.42193,57.4195,0.49525,56.9843,1.50039,2.01,2.01,0,0
59.498,59.4,60.28,58.791,28174.02235,57.90267,0.939,56.94009,1.44844,-0.098,-0.248,0,0
59.4,60.797,61.99,59.393,50380.00684,58.61133,0.99633,56.94322,1.45279,1.397,1.397,0,1
60.77,60.499,60.959,60.012,15494.09008,59.39683,1.01265,56.98465,1.53537,-0.271,-0.298,0,0
60.499,59.548,60.587,58.88,23521.39433,60.06067,0.69671,57.06437,1.67032,-0.951,-0.951,0,0
59.559,60.548,61.5,59.184,30433.4627,60.25217,0.61788,57.15272,1.77076,0.989,1,0,1
60.57,60,60.903,59.72,10851.82198,60.23717,0.53898,57.27287,1.87113,-0.57,-0.548,0,1
60.028,60.433,60.5,59.673,14437.86289,60.12067,0.48696,57.41211,1.97136,0.405,0.433,0,1
60.4,60.34,60.961,59.98,11128.21487,60.18967,0.39802,57.52096,2.05254,-0.06,-0.093,0,1
60.337,59.615,60.634,59.615,10572.29081,60.29517,0.23067,57.62493,2.13316,-0.722,-0.725,0,1
59.615,58.41,59.699,58.266,18421.26064,60.19217,0.31752,57.76774,2.16687,-1.205,-1.205,0,0
58.425,58.85,59.2,58.221,14654.87509,59.78617,0.76673,57.92817,2.11745,0.425,0.44,0,0
58.851,59.438,59.919,58.701,10832.81077,59.20867,0.77253,58.06113,2.05662,0.587,0.588,0,0
59.409,60.967,61.11,59.245,25174.37268,58.9315,0.50306,58.19124,2.02642,1.558,1.529,0,1
60.954,60.752,61.469,60.241,20647.30058,59.32333,0.89177,58.37117,2.01822,-0.202,-0.215,0,1
60.752,60.4,61.314,60.1,19135.76569,60.06183,0.93521,58.58413,2.01035,-0.352,-0.352,0,1
60.369,59.988,60.563,59.79,12089.41464,60.539,0.59032,58.79126,1.9579,-0.381,-0.412,0,1
59.985,60.197,60.364,59.638,12101.9158,60.53583,0.35064,59.01759,1.7879,0.212,0.209,0,1
60.156,59.35,60.298,59.35,16402.97457,60.28183,0.29129,59.26587,1.49287,-0.806,-0.847,0,0
59.35,58.591,59.853,58.136,18050.68564,60.0075,0.35266,59.4522,1.24062,-0.759,-0.759,0,0
58.592,59.143,59.519,58.502,13533.00734,59.60483,0.62557,59.54028,1.11794,0.551,0.552,0,0
59.153,59.594,59.782,58.637,10090.33035,59.197,0.58355,59.61307,1.00786,0.441,0.451,0,0
59.593,60.131,60.339,59.561,16746.89558,59.0705,0.40574,59.70222,0.87586,0.538,0.537,0,1
60.122,58.5,60.333,58.393,21021.0918,59.36767,0.52591,59.79439,0.76911,-1.622,-1.631,0,0
58.499,59.558,59.97,58.481,13867.35694,59.5155,0.61992,59.82343,0.72559,1.059,1.058,0,0
59.584,59.859,60.044,59.201,5286.861506,59.4005,0.74022,59.80515,0.74856,0.275,0.301,0,0
60.04,59.696,60.158,59.345,6327.403763,59.35367,0.69278,59.78876,0.73192,-0.344,-0.163,0,0
59.66,59.55,59.794,59.5,2257.032482,59.53933,0.54075,59.75543,0.70962,-0.11,-0.146,0,0
59.609,59.9,59.927,59.501,2039.060417,59.7315,0.18574,59.73724,0.7008,0.291,0.35,0,0
59.937,59.411,60.139,59.401,7125.256791,59.7425,0.18823,59.72424,0.69036,-0.526,-0.489,0,0
59.502,59.498,59.747,59.253,10197.04994,59.67783,0.20451,59.69767,0.67932,-0.004,0.087,0,0
59.521,59.648,59.721,59.456,3913.260571,59.64283,0.22288,59.66591,0.66913,0.127,0.15,0,0
59.648,59.624,60.129,59.529,9873.43553,59.58617,0.18799,59.63176,0.65188,-0.024,-0.024,0,1
59.625,59.22,59.642,59.131,5555.400516,59.5735,0.07378,59.61698,0.64317,-0.405,-0.404,0,0
59.248,58.601,59.509,58.49,14005.02801,59.54767,0.16734,59.6348,0.62006,-0.647,-0.619,0,0
58.571,58.766,59.073,58.502,11453.06157,59.32767,0.40616,59.64728,0.6043,0.195,0.165,0,0
58.683,58.7,59.166,58.48,8617.747449,59.00517,0.42388,59.62659,0.62664,0.017,-0.066,0,0
58.58,58.367,58.699,58.111,5737.105856,58.7615,0.24847,59.56152,0.62148,-0.213,-0.333,0,0
58.372,58.7,58.953,58.31,8009.090257,58.61117,0.14087,59.45807,0.59484,0.328,0.333,0,0
58.7,58.604,58.876,58.45,4494.966634,58.567,0.15939,59.36937,0.57258,-0.096,-0.096,0,0
58.588,58.56,58.65,58.518,4698.981978,58.55383,0.15093,59.303,0.56179,-0.028,-0.044,0,0
58.556,58.874,59.151,58.415,13199.93553,58.58733,0.12065,59.23704,0.5538,0.318,0.314,1,0
58.903,61.23,62.988,58.83,72129.57098,58.647,0.1229,59.19191,0.54662,2.327,2.356,0,0
